-137.03649130204894
-136.11829138467976
-136.93864604609018
-137.60868180664065
-136.34949839119946
-137.97778476952922
-145.803636185105
-140.37709473345046
-136.80731361368225
-137.80670642178254
-132.51379566517608
-142.6019085301964
-142.9026892346196
-136.20797808138406
-138.96969541626106
-132.26780103115004
-135.72245867274228
-133.8815059515724
-169.73513489436894
-142.51081468001354
-2540.6576178156506
-244.7903312074191
-174.5381637250594
-1392.417676968062
-2319.4018447129224
-275.64990375220043
-1305.4969212220085
-1782.399335433438
-201.74484975673647
-1217.7688166938192
-1811.1959311924068
-1127.345931176876
