-261.913080263067
-177.80760088029922
-147.3778983174071
-62.74798873552966
-101.84521619535633
-10.3407088702378
-307.66247005172085
-132.74924505540724
-28.054088051021765
-231.03240582078692
-165.09306107527178
-158.99746970371848
-217.7908408244732
-323.81103711404086
-315.97224931167386
-356.00806223428225
-247.28531273471185
36.6950015165757
-329.2315336605729
-190.05711594741274
-11.329121023236697
-145.85961380433108
-95.77015367754674
-47.717729788114454
-298.0241705502649
-94.42534400680032
-186.27901185542441
-177.91648189966838
-95.98841663265735
-126.48188779992182
7.577709284412446
-154.30568983107804
33.0941497170063
-125.8741582318841
36.60756918432436
-57.49412688400143
-287.0779402028384
-259.6795681672228
-322.01252890162476
-80.0632418820746
-307.876108603292
-66.25164561052166
-298.1976020025152
26.37241865628762
